CPU_Percent,RAM_MB,Total_Latency_ms,Inference_Latency_ms
374.4,218.39,221.46,214.85
373.9,218.39,224.41,217.82
373.4,218.39,208.69,203.01
367.2,218.39,214.90,207.22
374.9,218.39,213.13,206.95
374.5,218.39,218.66,212.38
374.2,218.39,221.60,215.09
367.6,218.39,222.86,213.63
359.5,218.39,233.40,224.97
374.9,218.39,205.15,197.44
366.5,218.39,231.73,220.38
373.1,218.39,211.54,205.69
373.7,218.39,205.77,199.38
371.9,218.39,220.19,211.87
369.9,218.39,218.71,200.39
367.3,218.39,201.26,195.19
377.0,218.39,214.68,206.18
365.3,218.39,221.52,214.82
376.1,218.39,231.14,225.93
375.8,218.39,228.64,221.85
372.7,218.39,217.11,208.44
374.4,218.39,221.42,216.24
372.0,218.39,220.08,214.22
373.5,218.39,221.98,216.03
369.6,218.39,210.82,201.58
376.2,218.39,204.50,199.17
372.5,218.39,219.87,207.25
373.2,218.39,214.02,208.15
373.3,218.39,208.72,202.90
370.0,218.39,207.88,201.85
373.4,218.39,216.74,207.94
366.0,218.39,207.38,200.76
375.3,218.39,210.14,203.17
368.2,218.39,214.35,207.95
377.1,218.39,196.02,190.06
368.7,218.39,216.75,209.90
372.0,218.39,209.43,202.44
371.9,218.39,204.07,197.15
369.5,218.39,202.75,197.06
367.2,218.39,204.01,196.73
373.5,218.39,211.24,203.78
375.1,218.39,207.67,200.93
377.7,218.39,208.91,202.32
363.5,218.39,214.37,207.07
374.1,218.39,213.63,204.75
368.0,218.39,214.44,207.27
373.7,218.39,205.83,197.78
371.6,218.39,212.36,205.86
376.5,218.39,217.59,211.89
371.7,218.39,214.99,208.82
372.1,218.39,220.18,215.05
372.3,218.39,219.64,214.03
366.5,218.39,215.30,209.89
375.3,218.39,212.95,207.49
364.5,218.39,208.27,199.59
372.3,218.39,209.30,204.11
364.8,218.39,221.78,216.00
367.1,218.39,214.77,207.69
372.5,218.39,198.12,189.80
374.8,218.39,210.54,204.52
366.9,218.39,209.65,203.43
375.6,218.39,207.45,201.35
369.5,218.39,210.89,204.09
372.3,218.39,201.23,193.14
377.4,218.39,224.96,218.06
367.8,218.39,211.88,206.58
373.9,218.39,203.05,196.75
368.3,218.39,206.09,197.08
372.6,218.39,217.10,210.09
375.7,218.39,226.04,219.45
373.7,218.39,216.57,207.88
373.9,218.39,219.09,213.63
372.8,218.39,225.07,217.34
371.2,218.39,218.02,213.06
373.7,218.39,216.52,210.70
367.4,218.39,217.55,211.19
376.6,218.39,212.21,206.26
370.5,218.39,212.97,207.15
369.7,218.39,218.81,212.10
372.1,218.39,220.11,213.98
373.2,218.39,219.46,213.93
372.7,218.39,214.45,208.34
368.3,218.39,216.92,211.00
372.2,218.39,222.65,216.07
377.2,218.39,233.06,226.47
376.1,218.39,217.83,210.81
368.9,218.39,213.92,207.64
355.1,218.39,264.49,258.50
360.8,218.39,238.13,231.08
376.6,218.39,209.55,203.39
367.3,218.39,220.30,211.85
366.7,218.39,217.93,209.04
374.8,218.39,215.79,209.77
376.0,218.39,212.54,207.25
373.4,218.39,203.30,196.00
369.5,218.41,216.30,211.01
371.8,218.41,217.62,211.13
373.5,218.41,219.30,212.65
373.2,218.41,211.46,205.07
372.4,218.41,217.23,211.28
371.5,218.41,212.39,204.15
370.1,218.41,224.04,216.55
370.5,218.41,218.38,212.55
377.3,218.41,217.11,211.47
367.8,218.41,222.71,215.79
371.8,218.41,223.02,216.34
374.3,218.41,210.88,201.37
374.5,218.41,218.77,212.48
369.3,218.41,205.59,200.37
370.1,218.41,207.82,200.66
369.5,218.41,216.30,208.29
374.4,218.41,208.11,202.85
376.5,218.41,206.95,200.10
365.2,218.41,207.85,200.44
372.7,218.41,209.05,201.98
374.8,218.41,215.92,209.29
366.4,218.41,212.64,202.95
376.4,218.41,209.68,201.39
369.4,218.41,213.65,207.38
371.8,218.41,220.22,213.34
368.8,218.41,213.87,204.35
372.6,218.41,227.90,221.21
376.4,218.41,212.32,205.19
375.1,218.41,221.04,215.13
366.0,218.41,215.62,208.73
374.6,218.41,221.11,213.21
372.6,218.41,211.79,205.53
376.3,218.41,217.70,211.83
371.7,218.41,223.04,215.73
367.9,218.41,214.44,208.65
376.9,218.41,217.35,210.46
373.7,218.41,219.19,209.76
374.8,218.41,199.80,193.18
370.0,218.41,221.40,215.52
373.0,218.41,224.95,218.28
377.4,218.41,217.01,210.43
369.5,218.41,205.43,199.11
376.4,218.41,225.45,219.74
372.7,218.41,214.44,208.64
371.4,218.41,220.39,214.23
371.7,218.41,225.79,219.14
372.4,218.41,211.91,206.36
373.3,218.41,222.11,216.33
376.9,218.41,209.38,202.54
374.9,218.41,210.48,203.93
367.5,218.41,212.01,205.66
373.6,218.41,208.56,202.25
371.5,218.41,207.06,201.49
370.1,218.41,210.54,201.70
376.8,218.41,209.44,202.56
368.4,218.41,214.22,208.15
375.5,218.41,207.46,194.96
377.6,218.41,208.90,201.92
370.3,218.41,207.71,200.71
374.5,218.41,208.09,201.73
372.9,218.41,219.68,214.03
367.4,218.41,214.72,206.96
371.6,218.41,212.39,206.48
371.6,218.41,206.98,201.59
370.1,218.41,226.75,221.51
375.9,218.41,220.56,215.40
374.6,218.41,229.33,223.97
368.9,218.41,222.08,216.30
368.7,218.41,227.59,218.56
377.2,218.41,211.88,206.13
377.5,218.41,211.64,205.69
371.9,218.41,212.09,204.35
374.7,218.41,215.95,206.95
371.0,218.41,207.34,198.03
372.0,218.41,209.43,203.73
368.5,218.41,216.77,210.39
374.8,218.41,215.77,208.53
372.2,218.41,211.98,206.14
361.5,218.41,212.81,206.80
372.6,218.41,203.76,198.69
374.0,218.41,216.36,211.32
373.0,218.41,214.26,208.36
368.9,218.41,205.80,198.40
371.2,218.41,215.31,209.00
375.8,218.41,212.64,206.93
371.1,218.41,207.27,201.37
369.5,218.41,205.45,195.43
370.5,218.41,204.90,198.58
376.9,218.41,209.37,202.99
368.8,218.41,213.92,206.65
373.4,218.41,200.52,194.06
368.5,218.41,211.39,205.34
374.8,218.41,205.24,198.47
369.7,218.41,205.38,199.73
366.4,218.41,201.69,196.52
377.7,218.41,214.12,207.67
367.9,218.41,209.10,203.40
377.6,218.41,203.71,197.96
370.2,218.41,210.49,204.58
374.5,218.41,213.37,206.93
372.9,218.41,214.34,207.81
376.1,218.41,215.12,207.98
373.6,218.41,211.23,200.96
375.8,218.41,209.90,202.81
374.3,218.41,210.81,198.93
368.8,218.41,211.27,205.48
371.3,218.41,212.56,206.38
374.1,218.41,205.59,198.99
367.1,218.41,206.80,201.02
378.3,218.41,224.45,217.34
371.9,218.41,201.43,196.41
367.5,218.41,217.48,210.30
375.7,218.41,199.38,192.08
370.1,218.41,215.84,206.50
368.9,218.41,202.97,196.81
370.6,218.41,221.02,210.21
368.8,218.41,203.15,195.16
380.3,218.41,228.58,221.49
369.5,218.41,229.82,223.31
370.3,218.41,207.70,199.86
375.6,218.41,226.10,220.26
375.7,218.41,215.37,208.79
374.2,218.41,221.57,214.17
374.4,218.41,226.74,219.52
371.3,218.41,226.00,218.47
369.3,218.41,232.64,224.59
374.5,218.41,226.75,218.00
371.8,218.42,239.17,233.31
374.5,218.42,208.06,200.08
375.2,218.42,218.36,212.07
369.4,218.42,224.49,216.93
372.6,218.42,219.81,212.64
348.1,218.42,252.46,246.16
379.0,218.42,231.93,225.93
371.5,218.42,228.61,222.16
370.5,218.42,218.41,208.13
367.1,218.42,215.00,208.64
373.9,218.42,219.06,212.76
372.4,218.42,219.99,214.18
373.2,218.42,219.51,211.68
374.3,218.42,218.83,210.50
371.6,218.42,215.09,209.23
374.1,218.42,213.63,206.70
375.8,218.42,220.64,214.79
370.1,218.42,218.64,212.94
370.2,218.42,218.55,211.60
373.3,218.42,208.74,199.39
370.3,218.42,229.32,223.22
372.5,218.42,209.18,200.96
370.5,218.42,218.35,212.87
375.8,218.42,215.22,208.38
376.1,218.42,209.84,203.90
365.0,218.42,213.19,207.53
368.6,218.42,208.72,203.14
374.3,218.42,210.81,203.14
375.7,218.42,212.69,201.62
369.6,218.42,205.39,199.28
376.4,218.42,212.34,206.62
368.0,218.42,208.98,203.53
368.2,218.42,214.26,206.58
369.6,218.42,202.71,196.39
378.0,218.42,208.76,201.86
374.7,218.42,207.97,200.47
264.7,218.42,419.19,411.31
373.4,218.42,214.06,206.94
374.4,218.42,205.45,198.30
373.9,218.42,208.32,199.07
365.8,218.42,221.09,214.99
374.1,218.42,208.27,200.80
373.3,218.42,208.72,202.39
371.8,218.42,212.28,206.28
378.4,218.42,208.55,201.10
367.8,218.42,225.43,218.68
370.9,218.42,226.24,218.82
374.4,218.42,210.80,203.58
374.1,218.42,213.63,204.48
378.4,218.42,205.92,198.44
363.0,218.42,214.68,207.52
376.8,218.42,214.73,209.40
375.3,218.42,210.31,204.25
370.2,218.42,215.87,209.17
371.2,218.42,201.77,195.36
370.0,218.42,218.56,212.09
374.4,218.42,208.10,201.80
369.9,218.42,213.36,207.47
373.3,218.42,238.16,231.47
372.7,218.42,227.81,220.24
374.8,218.42,234.59,228.87
375.5,218.42,231.49,225.76
370.4,218.42,229.26,223.42
369.7,218.42,221.55,216.11
377.8,218.42,227.31,221.06
372.4,218.42,225.35,218.53
371.7,218.42,217.70,211.38
374.9,218.42,226.48,220.21
368.5,218.42,219.56,213.84
378.4,218.42,211.17,204.25
372.7,218.42,219.77,210.26
371.4,218.42,217.90,211.29
377.1,218.42,222.48,215.93
369.2,218.42,208.26,199.66
371.6,218.42,209.70,201.47
374.4,218.42,226.84,218.33
372.8,218.42,227.76,221.57
